City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Mackay,AU,2020-12-02 20:52:41,-21.15,149.2,78.8,74,75,10.29
271,Catuday,PH,2020-12-02 20:52:41,16.29,119.81,79.43,86,98,14.36
272,Loukhi,RU,2020-12-02 20:52:41,66.08,33.04,28.6,97,84,11.5
273,Mnogovershinnyy,RU,2020-12-02 20:52:41,53.94,139.92,-3.33,93,82,5.86
274,Bud,US,2020-12-02 20:52:41,39.45,-86.18,44.01,38,1,5.82
275,Shimoda,JP,2020-12-02 20:52:42,34.67,138.95,43.0,93,43,1.01
276,Ghanzi,BW,2020-12-02 20:52:42,-21.57,21.78,81.5,17,48,8.03
277,Katsuura,JP,2020-12-02 20:52:42,35.13,140.3,46.4,87,75,14.99
278,Svarstad,NO,2020-12-02 20:52:42,59.4,9.97,37.99,1,100,1.01
279,Praxedis Guerrero,MX,2020-12-02 20:52:42,31.37,-106.02,48.2,33,20,16.11
280,Haines City,US,2020-12-02 20:50:45,28.11,-81.62,62.01,26,1,8.05
281,Tefe,BR,2020-12-02 20:52:43,-3.35,-64.71,84.2,79,40,5.82
282,Birjand,IR,2020-12-02 20:52:43,32.87,59.22,50.0,43,40,6.93
283,Rio Gallegos,AR,2020-12-02 20:51:22,-51.62,-69.22,55.4,76,75,40.26
284,Biltine,TD,2020-12-02 20:52:43,14.53,20.92,69.78,22,0,4.23
285,Bubaque,GW,2020-12-02 20:52:43,11.28,-15.83,81.3,66,67,11.27
286,Dolores,AR,2020-12-02 20:52:43,-36.31,-57.68,67.62,90,100,6.04
287,Mitchell,US,2020-12-02 20:50:02,43.71,-98.03,30.2,80,90,14.99
288,Korhogo,CI,2020-12-02 20:52:43,9.45,-5.63,78.94,32,0,1.95
289,Beihai,CN,2020-12-02 20:52:43,21.48,109.1,61.16,62,98,19.44
290,Ancud,CL,2020-12-02 20:52:43,-41.87,-73.82,55.4,54,75,8.05
291,Longyearbyen,SJ,2020-12-02 20:52:44,78.22,15.64,14.0,85,90,12.75
292,Daru,PG,2020-12-02 20:52:44,-9.08,143.21,79.38,86,100,11.5
293,Morondava,MG,2020-12-02 20:52:44,-20.28,44.28,78.53,87,100,3.69
294,Soni,TZ,2020-12-02 20:52:44,-4.85,38.37,63.64,100,100,3.83
295,Esperance,AU,2020-12-02 20:52:44,-33.87,121.9,55.4,82,0,2.24
296,Xining,CN,2020-12-02 20:52:44,36.62,101.77,13.39,90,100,0.78
297,Okhotsk,RU,2020-12-02 20:52:44,59.38,143.3,-8.21,86,47,15.03
298,Baruun-Urt,MN,2020-12-02 20:52:44,46.68,113.28,-0.87,89,0,8.55
299,Buba,GW,2020-12-02 20:52:45,11.58,-15.0,74.01,55,55,5.53
300,Mumford,GH,2020-12-02 20:52:45,5.26,-0.76,80.69,82,0,11.97
301,Tocopilla,CL,2020-12-02 20:52:45,-22.09,-70.2,69.31,51,53,6.96
